project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,id,comid,reachcode,reach_meas,offset,slope,upst_dist
HWS - HWS_12144,HWS - HWS_12144-WS-1,2010,NA,WA,RUBY CREEK,MIDDLE PEND OREILLE,PEND OREILLE,SPOKANE,HABITAT WORK SCHEDULE,145147.6629822567,TRUE,"c(-117.448097, 48.55368743)",534,22994865,17010216000112,9.5772888374362,2.92881031566316e-4,0.01699253,11.067
HWS - HWS_12597,HWS - HWS_12597-WS-1,2004,NA,WA,LYRE RIVER,PYSHT/CLALLAM RIVER,CRESCENT/HOKO,PUGET SOUND,HABITAT WORK SCHEDULE,214551.44680499687,FALSE,"c(-124.1866386, 48.18052915)",535,24001183,17110021000076,100,3.1301824626870896e-4,0.00172519,74.755
HWS - HWS_12829,HWS - HWS_12829-WS-1,2007,NA,WA,SALMON RIVER,QUEETS RIVER,QUEETS/QUINALT,WASHINGTON COASTAL,HABITAT WORK SCHEDULE,180145.6340388722,TRUE,"c(-124.0432173, 47.53498539)",536,23844977,17100102000196,14.19764868860294,6.273365190270579e-4,0.0424908,8.854
HWS - HWS_12839,HWS - HWS_12839-WS-1,2011,NA,WA,MIDDLE QUINAULT RIVER,LOWER QUINALT RIVER,QUEETS/QUINALT,WASHINGTON COASTAL,HABITAT WORK SCHEDULE,162378.23100894102,TRUE,"c(-123.8905242, 47.44117228)",537,23844701,17100102000075,41.57770735369286,0.013147226177142023,0.00148305,437.579
HWS - HWS_12976,HWS - HWS_12976-WS-1,2011,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,331829.12945744925,FALSE,"c(-123.0399172, 47.54362874)",538,24287152,17110018000214,37.66159458477972,0.0012133471004987172,NA,18529.066
HWS - HWS_13246,HWS - HWS_13246-WS-1,2000,NA,WA,LOWER OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,1582823.822500024,TRUE,"c(-119.5052107, 48.40021701)",539,23064749,17020006000067,38.87248319734085,9.108675495278594e-4,0.01873953,288.485
HWS - HWS_13248,HWS - HWS_13248-WS-1,2006,NA,WA,BARNABY CREEK,SHERMAN,LAKE ROOSEVELT,UPPER COLUMBIA,HABITAT WORK SCHEDULE,85519.06310807623,TRUE,"c(-118.2625942, 48.45563612)",540,23031794,17020001000284,58.797760655202175,0.0013124361613429487,0.03338242,55.501
HWS - HWS_13252,HWS - HWS_13252-WS-1,2008,NA,WA,MAINSTEM UPPER OKANOGAN RIVER,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,95317.41591653299,FALSE,"c(-119.405, 48.8572)",541,23065175,17020006000245,80.34491634008347,0.00460132781318676,3.847e-4,931.115
HWS - HWS_13254,HWS - HWS_13254-WS-1,2008,NA,WA,LOWER ANTOINE CREEK,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,60705.27926184195,TRUE,"c(-119.3975628, 48.75246771)",542,23065133,17020006000225,18.625350201403762,4.5721333018854875e-4,0.03782142,101.597
HWS - HWS_14120,HWS - HWS_14120-WS-1,2006,NA,WA,THORNDYKE/TARBOO CREEK,UPPER WEST HOOD CANAL FRONTAL,HOOD CANAL,PUGET SOUND,HABITAT WORK SCHEDULE,905066.3565529973,FALSE,"c(-122.6948051, 47.87134137)",543,24287464,17110018000353,10.06618125980679,0.00101849528834999,0.00325242,3.229
HWS - HWS_15622,HWS - HWS_15622-WS-1,2008,NA,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,613011.3225809018,TRUE,"c(-122.6717122, 47.6370003)",544,23990267,17110019000583,0,3.0613881940102545e-4,0.0122846,5.314
HWS - HWS_15806,HWS - HWS_15806-WS-1,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,"c(-119.2618871, 48.38096738)",545,23066287,17020006000757,4.052932976414155,2.1318015920597226e-4,0.09109153,7.47
HWS - HWS_15806,HWS - HWS_15806-WS-2,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,"c(-119.2708135, 48.43253217)",546,23066197,17020006000712,7.570854212492662,3.2971129553206497e-4,0.13743502,2.497
HWS - HWS_15806,HWS - HWS_15806-WS-3,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,"c(-119.2476392, 48.43025417)",547,23066237,17020006000732,62.518866238031876,3.656952498160132e-4,0.10616043,4.937
HWS - HWS_15807,HWS - HWS_15807-WS-1,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,140271.52099098137,TRUE,"c(-119.2576098, 48.36246243)",548,23064771,17020006000078,100,1.7344802042035547e-4,1e-5,138.607
HWS - HWS_15807,HWS - HWS_15807-WS-2,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,140271.52099098137,TRUE,"c(-119.2569245, 48.35779524)",549,23066397,17020006000812,13.340252577036765,2.180505514121141e-4,0.04381594,11.964
HWS - HWS_15809,HWS - HWS_15809-WS-1,2010,NA,WA,LOWER OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,30392.162881379296,TRUE,"c(-119.3147323, 48.33201971)",550,23066467,17020006000845,20.45536552209694,7.380711300290282e-4,0.09912288,4.644
HWS - HWS_15810,HWS - HWS_15810-WS-1,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1158796, 48.30647849)",551,23066489,17020006000856,15.583217781780448,0.0023654748075708563,0.09864455,3.98
HWS - HWS_15810,HWS - HWS_15810-WS-10,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.2072177, 48.35499653)",552,23066445,17020006000834,1.4256041309188845,4.0269004019857535e-4,0.06383243,4.972
HWS - HWS_15810,HWS - HWS_15810-WS-11,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1064569, 48.3092323)",553,23066489,17020006000856,37.269017365120924,3.33854546368104e-4,0.09864455,3.98
HWS - HWS_15810,HWS - HWS_15810-WS-2,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.2118148, 48.34907623)",554,23066445,17020006000834,18.174116979137864,9.271941196772671e-4,0.06383243,4.972
HWS - HWS_15810,HWS - HWS_15810-WS-3,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1122533, 48.3026609)",555,23066511,17020006000866,24.3264376091052,0.0022316201858768813,0.07034768,2.682
HWS - HWS_15810,HWS - HWS_15810-WS-4,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1156607, 48.28102247)",556,23066565,17020006000893,30.58879627658429,0.006006777297791984,0.06169009,2.995
HWS - HWS_15810,HWS - HWS_15810-WS-5,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.117431, 48.28307462)",557,23066565,17020006000893,30.58879627658429,0.0038032179151059158,0.06169009,2.995
HWS - HWS_15810,HWS - HWS_15810-WS-7,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1688988, 48.3065133)",558,23066557,17020006000889,41.52525575782765,0.0014209040342391557,0.05343653,5.996
HWS - HWS_15810,HWS - HWS_15810-WS-8,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1554215, 48.3213631)",559,23066557,17020006000889,2.2733449886045207,1.7626370369867256e-4,0.05343653,5.996
HWS - HWS_15810,HWS - HWS_15810-WS-9,2010,NA,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,"c(-119.1175357, 48.3038195)",560,23066489,17020006000856,9.38744200778416,4.4559953030860386e-4,0.09864455,3.98
HWS - HWS_15866,HWS - HWS_15866-WS-1,2011,NA,WA,CHUMSTICK CREEK,ICICLE/CHUMSTICK,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,169460.0584516678,TRUE,"c(-120.6485757, 47.62921835)",561,23082634,17020011001037,37.1924183165021,6.997095229100557e-4,0.04964613,9.724
HWS - HWS_15866,HWS - HWS_15866-WS-2,2011,NA,WA,CHUMSTICK CREEK,ICICLE/CHUMSTICK,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,169460.0584516678,TRUE,"c(-120.6555931, 47.62839449)",562,23082646,17020011001042,1.38422700451828,5.221988615833621e-4,0.1544435,3.681
HWS - HWS_16000,HWS - HWS_16000-WS-1,2010,NA,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,7013.576049549069,FALSE,"c(-119.1972286, 48.42128406)",563,23064827,17020006000094,33.78935019831097,0.004174313571216639,0.13301798,2.708
HWS - HWS_16361,HWS - HWS_16361-WS-1,2009,NA,WA,SEQUIM BAY,SEQUIM BAY,DUNGENESS/ELWHA,PUGET SOUND,HABITAT WORK SCHEDULE,63169.851820078904,TRUE,"c(-122.9736116, 48.03371801)",564,23997788,17110020000350,54.36675480899541,7.055296359545703e-5,0.05450777,3.816
HWS - HWS_16370,HWS - HWS_16370-WS-1,2011,NA,WA,COVILLE/SALT CREEK,LYRE/TWIN RIVER,CRESCENT/HOKO,PUGET SOUND,HABITAT WORK SCHEDULE,74844.09581588997,TRUE,"c(-123.6891541, 48.12115764)",565,24001535,17110021000240,13.449258696875678,0.002585495372539193,0.0636179,4.705
HWS - HWS_16457,HWS - HWS_16457-WS-1,2011,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.7141108, 47.4051019)",566,23989205,17110019000159,41.670433187752266,0.007031458928104683,0.01122035,5.968
HWS - HWS_16457,HWS - HWS_16457-WS-3,2011,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.6948913, 47.38112186)",567,23990435,17110019000660,7.694462905937996,8.214817248530427e-4,0.01057937,4.862
HWS - HWS_16457,HWS - HWS_16457-WS-4,2011,NA,WA,PUGET,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.620474, 47.39874819)",568,23990437,17110019000661,45.56159622568868,4.4815142050898255e-4,0.01429838,7.839
HWS - HWS_16457,HWS - HWS_16457-WS-5,2011,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.6941315, 47.39297276)",569,23989203,17110019000158,16.05228254117543,0.0012153603667021148,0.01070275,5.785
HWS - HWS_16457,HWS - HWS_16457-WS-6,2011,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.6799403, 47.41770527)",570,23989203,17110019000158,81.60716089204573,0.001253731286505631,0.01070275,5.785
HWS - HWS_16457,HWS - HWS_16457-WS-7,2011,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.6933162, 47.40214839)",571,23989203,17110019000158,37.049161637012396,5.58168292879709e-4,0.01070275,5.785
HWS - HWS_16457,HWS - HWS_16457-WS-8,2011,NA,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,"c(-122.657811, 47.66333125)",572,23990267,17110019000583,68.56114399581907,7.231815987562661e-4,0.0122846,5.314
HWS - HWS_16458,HWS - HWS_16458-WS-1,2000,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.6948913, 47.38112186)",573,23990435,17110019000660,7.694462905937996,8.214817248530427e-4,0.01057937,4.862
HWS - HWS_16458,HWS - HWS_16458-WS-2,2000,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.6933162, 47.40214839)",574,23989203,17110019000158,37.049161637012396,5.58168292879709e-4,0.01070275,5.785
HWS - HWS_16458,HWS - HWS_16458-WS-3,2000,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.6799403, 47.41770527)",575,23989203,17110019000158,81.60716089204573,0.001253731286505631,0.01070275,5.785
HWS - HWS_16458,HWS - HWS_16458-WS-5,2000,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.6941315, 47.39297276)",576,23989203,17110019000158,16.05228254117543,0.0012153603667021148,0.01070275,5.785
HWS - HWS_16458,HWS - HWS_16458-WS-6,2000,NA,WA,POULSBO,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.6639103, 47.74470252)",577,23989051,17110019000096,55.37811546389752,0.009244960239856869,NA,17327.097
HWS - HWS_16458,HWS - HWS_16458-WS-7,2000,NA,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.7141108, 47.4051019)",578,23989205,17110019000159,41.670433187752266,0.007031458928104683,0.01122035,5.968
HWS - HWS_16458,HWS - HWS_16458-WS-8,2000,NA,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,38894.45639345102,TRUE,"c(-122.657811, 47.66333125)",579,23990267,17110019000583,68.56114399581907,7.231815987562661e-4,0.0122846,5.314
HWS - HWS_16526,HWS - HWS_16526-WS-1,2006,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,109767.75894852258,FALSE,"c(-122.83889, 47.328056)",580,23989285,17110019000190,25.36583517741782,0.004423094966753761,NA,16669.769
HWS - HWS_16528,HWS - HWS_16528-WS-1,2005,NA,WA,MASON,KENNEDY/GOLDSBOROUGH,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,154219.282214958,FALSE,"c(-123.055278, 47.286111)",581,23990849,17110019001312,100,6.234233511277925e-4,1.0016e-4,11.951
HWS - HWS_16530,HWS - HWS_16530-WS-1,2006,NA,WA,MASON,KENNEDY/GOLDSBOROUGH,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,164651.63842278387,FALSE,"c(-123.011944, 47.235833)",582,23989293,17110019000193,59.059410310346344,0.011323164608272299,0.00877954,6.198
HWS - HWS_16532,HWS - HWS_16532-WS-1,2006,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,68604.84934282661,FALSE,"c(-122.831667, 47.341944)",583,23989285,17110019000190,14.245695846414058,0.0017329891816114332,NA,16669.769
HWS - HWS_16533,HWS - HWS_16533-WS-1,2005,NA,WA,MASON,KENNEDY/GOLDSBOROUGH,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,331571.4567621597,FALSE,"c(-122.833333, 47.350833)",584,23989285,17110019000190,7.933455367650229,0.006133050690320772,NA,16669.769
HWS - HWS_16967,HWS - HWS_16967-WS-1,2010,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,250830.0270480481,FALSE,"c(-122.7405795, 47.10586159)",585,23989421,17110019000241,88.3270636877194,2.1050714789525978e-4,NA,15839.321
HWS - HWS_18070,HWS - HWS_18070-WS-2,2007,NA,WA,FRIDAY CREEK,SAMISH RIVER,STRAIT OF GEORGIA,PUGET SOUND,HABITAT WORK SCHEDULE,72884.2754034547,FALSE,"c(-122.3878212, 48.67279968)",586,24534832,17110002000243,7.534023243784205,6.919334572810996e-4,0.18257936,1.916
HWS - HWS_18095,HWS - HWS_18095-WS-2,2001,NA,WA,EAST FORK NOOKACHAMPS CREEK,SKAGIT RIVER-FRONTAL SKAGIT BAY,LOWER SKAGIT,PUGET SOUND,HABITAT WORK SCHEDULE,21119.630027666462,TRUE,"c(-122.185883, 48.39140015)",587,24270842,17110007000339,38.196015205417474,0.002152401230054563,0.08400306,4.721
HWS - HWS_18120,HWS - HWS_18120-WS-2,2012,NA,WA,FRIDAY CREEK,SAMISH RIVER,STRAIT OF GEORGIA,PUGET SOUND,HABITAT WORK SCHEDULE,6607.027949849373,FALSE,"c(-122.3356245, 48.60499532)",588,24534324,17110002000059,48.12492697943351,4.4237770081879485e-4,0.00306717,49.99
HWS - HWS_18123,HWS - HWS_18123-WS-2,2012,NA,WA,FRIDAY CREEK,SAMISH RIVER,STRAIT OF GEORGIA,PUGET SOUND,HABITAT WORK SCHEDULE,6259.662143776796,FALSE,"c(-122.340303, 48.61893767)",589,24534326,17110002000060,23.971472354062996,8.969740489592682e-4,0.0126239,11.663
HWS - HWS_18125,HWS - HWS_18125-WS-2,2012,NA,WA,UPPER SAMISH RIVER,SAMISH RIVER,STRAIT OF GEORGIA,PUGET SOUND,HABITAT WORK SCHEDULE,3493.160875710946,FALSE,"c(-122.2305794, 48.59931852)",590,24534634,17110002000156,7.018484210791584,1.7126708939804535e-4,0.16958666,5.278
HWS - HWS_18320,HWS - HWS_18320-WS-2,2013,NA,WA,FRIDAY CREEK,SAMISH RIVER,STRAIT OF GEORGIA,PUGET SOUND,HABITAT WORK SCHEDULE,185022.5167749782,TRUE,"c(-122.3307866, 48.6364014)",591,24534328,17110002000061,17.246022472613163,7.270983335097799e-4,0.00802377,6.447
HWS - HWS_1890,HWS - HWS_1890-WS-1,2007,NA,WA,LOWER CHIAWA RIVER,CHIAWA RIVER,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,383582.665168221,TRUE,"c(-120.6597018, 47.84865269)",592,23082206,17020011000836,48.481524263904184,9.58181044548021e-5,0.03800516,17.982
HWS - HWS_1890,HWS - HWS_1890-WS-2,2007,NA,WA,LOWER CHIAWA RIVER,CHIAWA RIVER,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,383582.665168221,TRUE,"c(-120.6587598, 47.85398052)",593,23082206,17020011000836,83.84717085998317,5.06475109853753e-4,0.03800516,17.982
HWS - HWS_18903,HWS - HWS_18903-WS-2,2013,NA,WA,SOUTH PUGET SOUND,OLLALA VALLEY-FRONTAL PUGET SOUND,PUGET SOUND,PUGET SOUND,HABITAT WORK SCHEDULE,398243.3572069139,FALSE,"c(-122.91141, 47.055728)",594,23989385,17110019000231,81.24734518470221,4.0732864385322783e-4,NA,16178.018
HWS - HWS_1893,HWS - HWS_1893-WS-1,2007,NA,WA,LOWER CHIAWA RIVER,CHIAWA RIVER,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,263403.7713080853,TRUE,"c(-120.6160251, 47.80720245)",595,23082310,17020011000888,84.92747343685623,8.39654056318434e-4,0.02385566,7.236
HWS - HWS_1893,HWS - HWS_1893-WS-2,2007,NA,WA,LOWER CHIAWA RIVER,CHIAWA RIVER,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,263403.7713080853,TRUE,"c(-120.615136, 47.80839197)",596,23082310,17020011000888,91.61201492059811,6.00082544376569e-4,0.02385566,7.236
HWS - HWS_1893,HWS - HWS_1893-WS-3,2007,NA,WA,LOWER CHIAWA RIVER,CHIAWA RIVER,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,263403.7713080853,TRUE,"c(-120.6213493, 47.80244762)",597,23082310,17020011000888,58.52812504262934,7.604793625132947e-4,0.02385566,7.236
HWS - HWS_5153,HWS - HWS_5153-WS-1,2011,NA,WA,LITTLE RIVER/HUGHES CREEK,ELWHA RIVER,DUNGENESS/ELWHA,PUGET SOUND,HABITAT WORK SCHEDULE,572500.1974718507,TRUE,"c(-123.5904347, 48.01584009)",598,23997740,17110020000328,20.264899284415534,0.001258210980267546,0.13726898,8.120000000000001
HWS - HWS_7314,HWS - HWS_7314-WS-1,2007,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,1300725.5767739841,TRUE,"c(-122.8585801, 47.82815246)",599,24286832,17110018000058,98.80528807379001,1.930865881415054e-4,NA,19292.153
HWS - HWS_7540,HWS - HWS_7540-WS-1,2005,NA,WA,MIDDLE GREEN RIVER/HOWARD HANSEN DAM,MIDDLE GREEN RIVER,DUWAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,272184.1815025496,FALSE,"c(-121.7386293, 47.26087102)",600,23978352,17110013000436,84.21342185068461,5.535393257343805e-4,0.00213036,12.737
HWS - HWS_7576,HWS - HWS_7576-WS-1,2009,NA,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,591256.5688887954,TRUE,"c(-122.6716153, 47.63694896)",601,23990267,17110019000583,0.7385618625434915,2.3993959609210522e-4,0.0122846,5.314
HWS - HWS_8520,HWS - HWS_8520-WS-1,2008,NA,WA,POULSBO,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,100371.62189550715,TRUE,"c(-122.5433174, 47.74752673)",602,23989019,17110019000081,80.43285749299788,6.496273055286726e-4,NA,17389.426
HWS - HWS_8520,HWS - HWS_8520-WS-2,2008,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,100371.62189550715,TRUE,"c(-122.5542807, 47.75144775)",603,23989019,17110019000081,74.43695281629903,0.0036966703438781664,NA,17389.426
HWS - HWS_9156,HWS - HWS_9156-WS-1,2005,NA,WA,LOWER NORTH FORK STILLAGUAMISH RIVER,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,51561.93184788608,FALSE,"c(-122.1052016, 48.26216673)",604,24275441,17110008000527,30.4133230249752,2.7339543015594977e-4,0.03538793,4.794
HWS - HWS_9167,HWS - HWS_9167-WS-1,2003,NA,WA,LOWER NORTH FORK STILLAGUAMISH RIVER,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,405678.310377827,FALSE,"c(-122.0955698, 48.25685617)",605,24275417,17110008000515,15.579880860549764,4.0099140099660925e-4,0.04278047,5.909
HWS - HWS_9170,HWS - HWS_9170-WS-1,2003,NA,WA,UPPER DEER CREEK,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,163780.5400055723,FALSE,"c(-121.7950464, 48.34635863)",606,24274803,17110008000214,17.300698104102793,0.004565149390452613,0.07126449,6.446
HWS - HWS_9214,HWS - HWS_9214-WS-1,2007,NA,WA,LOWER NORTH FORK STILLAGUAMISH RIVER,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,527513.3053496607,FALSE,"c(-122.0900201, 48.26021425)",607,24274931,17110008000274,27.813947983510886,0.0014079189715063064,0.07652483,7.46
HWS - HWS_9242,HWS - HWS_9242-WS-1,2006,NA,WA,LOWER DEER CREEK,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,386058.1976655425,FALSE,"c(-121.9428754, 48.43648213)",608,24274815,17110008000220,69.66960782575273,0.0011079861277341954,0.08336193,2.13
HWS - HWS_9265,HWS - HWS_9265-WS-1,2002,NA,WA,LOWER NORTH FORK STILLAGUAMISH RIVER,NORTH FORK STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,881.5431366863869,FALSE,"c(-122.0255025, 48.262009)",609,24274653,17110008000150,56.52089129087275,0.010556633719667608,0.00255577,406.083
HWS - HWS_9288,HWS - HWS_9288-WS-1,2004,NA,WA,MOUTH OF STILLAGUAMISH RIVER,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,86138.62904462506,FALSE,"c(-122.299653, 48.256839)",610,24274895,17110008000257,11.006419236058989,0.0022500896365600822,0.00896274,6.859
HWS - HWS_9289,HWS - HWS_9289-WS-1,2004,NA,WA,MOUTH OF STILLAGUAMISH RIVER,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,46382.33871633657,FALSE,"c(-122.299653, 48.256839)",611,24274895,17110008000257,11.006419236058989,0.0022500896365600822,0.00896274,6.859
HWS - HWS_9290,HWS - HWS_9290-WS-1,2004,NA,WA,MOUTH OF STILLAGUAMISH RIVER,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,64935.274202871195,FALSE,"c(-122.299653, 48.256839)",612,24274895,17110008000257,11.006419236058989,0.0022500896365600822,0.00896274,6.859
HWS - HWS_9293,HWS - HWS_9293-WS-1,2004,NA,WA,MOUTH OF STILLAGUAMISH RIVER,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,9939.072582072122,FALSE,"c(-122.299653, 48.256839)",613,24274895,17110008000257,11.006419236058989,0.0022500896365600822,0.00896274,6.859
HWS - HWS_9294,HWS - HWS_9294-WS-1,2004,NA,WA,MOUTH OF STILLAGUAMISH RIVER,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,52345.782265579845,FALSE,"c(-122.299653, 48.256839)",614,24274895,17110008000257,11.006419236058989,0.0022500896365600822,0.00896274,6.859
HWS - HWS_9297,HWS - HWS_9297-WS-1,1999,NA,WA,HAT SLOUGH,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,144168.71493017135,FALSE,"c(-122.257561, 48.2196275)",615,24275159,17110008000387,94.94919020397835,0.003571195374362826,6.4683e-4,3.614
HWS - HWS_9298,HWS - HWS_9298-WS-1,1999,NA,WA,HAT SLOUGH,LOWER STILLAGUAMISH RIVER,STILLAGUAMISH,PUGET SOUND,HABITAT WORK SCHEDULE,154466.48028232643,FALSE,"c(-122.257561, 48.2196275)",616,24275159,17110008000387,94.94919020397835,0.003571195374362826,6.4683e-4,3.614
