project_id,worksite_id,project_year,county,state,latitude,longitude,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv
OWRI - OR_20000781,OWRI - OR_20000781-WS-16,2000,NA,OR,44.70115,-122.572804,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-17,2000,NA,OR,44.687897,-122.509289,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-18,2000,NA,OR,44.693055,-122.516129,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-19,2000,NA,OR,44.703123,-122.568404,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-2,2000,NA,OR,44.693096,-122.51377599999999,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-20,2000,NA,OR,44.702903,-122.567698,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-21,2000,NA,OR,44.691065,-122.505059,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-22,2000,NA,OR,44.710177,-122.593288,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-23,2000,NA,OR,44.700896,-122.574052,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-24,2000,NA,OR,44.711892,-122.604898,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-25,2000,NA,OR,44.704882,-122.577686,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-26,2000,NA,OR,44.705951,-122.582799,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-27,2000,NA,OR,44.682979,-122.506273,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-28,2000,NA,OR,44.710583,-122.589298,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-29,2000,NA,OR,44.709656,-122.589078,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-3,2000,NA,OR,44.701491,-122.568672,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-30,2000,NA,OR,44.703599,-122.57331,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-31,2000,NA,OR,44.690101,-122.515974,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-32,2000,NA,OR,44.711485,-122.601717,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-33,2000,NA,OR,44.701406,-122.569647,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-34,2000,NA,OR,44.693061,-122.515771,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-35,2000,NA,OR,44.692249,-122.509933,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-36,2000,NA,OR,44.709391,-122.59255,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-37,2000,NA,OR,44.709391,-122.59255,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-4,2000,NA,OR,44.701491,-122.570535,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-5,2000,NA,OR,44.707725,-122.585703,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-6,2000,NA,OR,44.704695,-122.580706,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-7,2000,NA,OR,44.704588,-122.57558,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-8,2000,NA,OR,44.683233,-122.503011,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000781,OWRI - OR_20000781-WS-9,2000,NA,OR,44.701606,-122.571517,MIDDLE THOMAS CREEK-JORDAN CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,117933.32515298134,FALSE
OWRI - OR_20000785,OWRI - OR_20000785-WS-1,2000,NA,OR,44.459092,-123.644739,UPPER NORTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,81503.91541276942,TRUE
OWRI - OR_20000785,OWRI - OR_20000785-WS-2,2000,NA,OR,44.467645,-123.674588,UPPER NORTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,81503.91541276942,TRUE
OWRI - OR_20000786,OWRI - OR_20000786-WS-1,2000,NA,OR,44.263327,-123.460896,UPPER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,21296.17506636396,FALSE
OWRI - OR_20000786,OWRI - OR_20000786-WS-2,2000,NA,OR,44.262875,-123.457814,UPPER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,21296.17506636396,FALSE
OWRI - OR_20000786,OWRI - OR_20000786-WS-3,2000,NA,OR,44.262212,-123.450676,UPPER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,21296.17506636396,FALSE
OWRI - OR_20000788,OWRI - OR_20000788-WS-1,2000,NA,OR,44.130728,-122.90694,LOWER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,14150.444973150215,TRUE
OWRI - OR_20000788,OWRI - OR_20000788-WS-2,2000,NA,OR,44.137635,-122.908329,LOWER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,14150.444973150215,TRUE
OWRI - OR_20000791,OWRI - OR_20000791-WS-1,2000,NA,OR,44.287316,-122.975404,LITTLE MUDDY CREEK,MUDDY CREEK,WILLAMETTE,WILLAMETTE,OWRI,3597.3268693182363,FALSE
OWRI - OR_20000791,OWRI - OR_20000791-WS-2,2000,NA,OR,44.291495,-122.935056,LITTLE MUDDY CREEK,MUDDY CREEK,WILLAMETTE,WILLAMETTE,OWRI,3597.3268693182363,FALSE
OWRI - OR_20000888,OWRI - OR_20000888-WS-1,2000,NA,OR,44.972511,-123.531185,UPPER MILL CREEK,MILL CREEK/SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,17770.79473443209,TRUE
OWRI - OR_20000901,OWRI - OR_20000901-WS-1,2000,NA,OR,46.002936,-123.679812,UPPER YOUNGS RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,49965.43128408257,TRUE
OWRI - OR_20000903,OWRI - OR_20000903-WS-1,2000,NA,OR,45.987129,-123.847297,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-2,2000,NA,OR,45.984175,-123.858846,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-3,2000,NA,OR,45.987926,-123.864056,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-4,2000,NA,OR,45.98095,-123.863444,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-5,2000,NA,OR,45.977994,-123.853388,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-6,2000,NA,OR,45.984522,-123.863304,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-7,2000,NA,OR,45.978293,-123.863146,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000903,OWRI - OR_20000903-WS-8,2000,NA,OR,45.985124,-123.86253,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,108233.49298255164,FALSE
OWRI - OR_20000904,OWRI - OR_20000904-WS-1,2000,NA,OR,45.971547,-123.818648,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,48080.43200455982,FALSE
OWRI - OR_20000907,OWRI - OR_20000907-WS-1,2000,NA,OR,45.953508,-123.731833,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,7047.882802368289,TRUE
OWRI - OR_20000912,OWRI - OR_20000912-WS-1,2000,NA,OR,45.959353,-123.632093,LITTLE FISHHAWK CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,9770.33977706833,FALSE
OWRI - OR_20000912,OWRI - OR_20000912-WS-2,2000,NA,OR,45.923121,-123.537184,LITTLE FISHHAWK CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,9770.33977706833,FALSE
OWRI - OR_20000916,OWRI - OR_20000916-WS-1,2000,NA,OR,45.997335,-123.891829,LOWER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,1407.274271277294,FALSE
OWRI - OR_20000916,OWRI - OR_20000916-WS-2,2000,NA,OR,46.002076,-123.882257,LOWER NECANICUM RIVER,NECANICUM RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,1407.274271277294,FALSE
OWRI - OR_20000916,OWRI - OR_20000916-WS-3,2000,NA,OR,45.9978,-123.893594,LOWER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,1407.274271277294,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-1,2000,NA,OR,45.914695,-123.762024,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-2,2000,NA,OR,45.910422,-123.764655,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-3,2000,NA,OR,45.915324,-123.761789,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-4,2000,NA,OR,45.914759,-123.762258,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-5,2000,NA,OR,45.90735,-123.769877,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-6,2000,NA,OR,45.914803,-123.762147,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000917,OWRI - OR_20000917-WS-7,2000,NA,OR,45.913787,-123.766716,UPPER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,75330.90250501933,FALSE
OWRI - OR_20000919,OWRI - OR_20000919-WS-1,2000,NA,OR,45.942442,-123.844076,MIDDLE NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,7374.520082102385,FALSE
OWRI - OR_20000919,OWRI - OR_20000919-WS-2,2000,NA,OR,45.938414,-123.840301,MIDDLE NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,7374.520082102385,FALSE
OWRI - OR_20000919,OWRI - OR_20000919-WS-3,2000,NA,OR,45.928411,-123.857568,MIDDLE NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,7374.520082102385,FALSE
OWRI - OR_20000922,OWRI - OR_20000922-WS-1,2000,NA,OR,45.960231,-123.887284,LOWER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,17415.378839743447,FALSE
OWRI - OR_20000922,OWRI - OR_20000922-WS-2,2000,NA,OR,45.961617,-123.895407,LOWER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,17415.378839743447,FALSE
OWRI - OR_20000926,OWRI - OR_20000926-WS-1,2000,NA,OR,45.351975,-123.85526,UPPER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4236.212121309155,TRUE
OWRI - OR_20000926,OWRI - OR_20000926-WS-2,2000,NA,OR,45.352157,-123.858772,UPPER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4236.212121309155,TRUE
OWRI - OR_20000927,OWRI - OR_20000927-WS-1,2000,NA,OR,45.455156,-123.89731,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000927,OWRI - OR_20000927-WS-2,2000,NA,OR,45.448233,-123.904515,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000927,OWRI - OR_20000927-WS-3,2000,NA,OR,45.45264,-123.896673,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000927,OWRI - OR_20000927-WS-4,2000,NA,OR,45.447281,-123.910988,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000927,OWRI - OR_20000927-WS-5,2000,NA,OR,45.454204,-123.897552,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000927,OWRI - OR_20000927-WS-6,2000,NA,OR,45.445292,-123.910032,LOWER TILLAMOOK RIVER,TILLAMOOK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,102654.75847361292,FALSE
OWRI - OR_20000931,OWRI - OR_20000931-WS-1,2000,NA,OR,45.808261,-123.952045,ARCH CAPE CREEK,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,38577.73334656877,FALSE
OWRI - OR_20000931,OWRI - OR_20000931-WS-2,2000,NA,OR,45.808031,-123.952059,ARCH CAPE CREEK,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,38577.73334656877,FALSE
OWRI - OR_20000931,OWRI - OR_20000931-WS-3,2000,NA,OR,45.805163,-123.947438,ARCH CAPE CREEK,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,38577.73334656877,FALSE
OWRI - OR_20000931,OWRI - OR_20000931-WS-4,2000,NA,OR,45.806323,-123.951254,ARCH CAPE CREEK,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,38577.73334656877,FALSE
OWRI - OR_20000983,OWRI - OR_20000983-WS-1,2000,NA,OR,43.083226,-123.853273,SANDY CREEK,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,45470.21162818251,FALSE
OWRI - OR_20000998,OWRI - OR_20000998-WS-1,2000,NA,OR,45.775146,-123.888343,LOWER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,21037.167531773048,TRUE
OWRI - OR_20000998,OWRI - OR_20000998-WS-2,2000,NA,OR,45.765155,-123.868292,LOWER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,21037.167531773048,TRUE
OWRI - OR_20001093,OWRI - OR_20001093-WS-1,2000,NA,OR,42.46373,-123.220003,LOWER EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,5755.722990909178,FALSE
OWRI - OR_20001094,OWRI - OR_20001094-WS-1,2000,NA,OR,42.339635,-123.093674,FOOTS CREEK,ROGUE RIVER/GOLD HILL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,22371.056334916248,FALSE
OWRI - OR_20001201,OWRI - OR_20001201-WS-1,2000,NA,OR,46.123562,-123.245871,PLYMPTON CREEK,PLYMPTON CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,413701.22355608357,TRUE
OWRI - OR_20001203,OWRI - OR_20001203-WS-1,2000,NA,OR,43.794771,-123.438684,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,43959.33434306885,TRUE
OWRI - OR_20001203,OWRI - OR_20001203-WS-2,2000,NA,OR,43.801601,-123.435898,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,43959.33434306885,TRUE
OWRI - OR_20001205,OWRI - OR_20001205-WS-1,2000,NA,OR,44.457889,-122.899335,BUTTE CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,4316.792243181883,TRUE
OWRI - OR_20010006,OWRI - OR_20010006-WS-1,2001,NA,OR,43.485371,-123.384516,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,52095.08740157727,TRUE
OWRI - OR_20010006,OWRI - OR_20010006-WS-2,2001,NA,OR,43.481877,-123.38147,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,52095.08740157727,TRUE
OWRI - OR_20010006,OWRI - OR_20010006-WS-3,2001,NA,OR,43.480705,-123.380561,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,52095.08740157727,TRUE
OWRI - OR_20010006,OWRI - OR_20010006-WS-4,2001,NA,OR,43.495073,-123.405777,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,52095.08740157727,TRUE
OWRI - OR_20010006,OWRI - OR_20010006-WS-5,2001,NA,OR,43.48541,-123.391984,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,52095.08740157727,TRUE
OWRI - OR_20010007,OWRI - OR_20010007-WS-1,2001,NA,OR,43.598471,-123.530329,MEHL CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,25343.556033199755,TRUE
OWRI - OR_20010024,OWRI - OR_20010024-WS-1,2001,NA,OR,42.841997,-123.186101,COW CREEK-WHITEHORSE CREEK,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58430.976409877214,TRUE
OWRI - OR_20010024,OWRI - OR_20010024-WS-2,2001,NA,OR,42.796381,-123.408266,WINDY CREEK,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58430.976409877214,TRUE
OWRI - OR_20010024,OWRI - OR_20010024-WS-3,2001,NA,OR,42.814267,-123.394687,WINDY CREEK,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58430.976409877214,TRUE
OWRI - OR_20010024,OWRI - OR_20010024-WS-4,2001,NA,OR,42.802379,-123.4302,WINDY CREEK,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58430.976409877214,TRUE
OWRI - OR_20010024,OWRI - OR_20010024-WS-5,2001,NA,OR,42.79737,-123.408073,WINDY CREEK,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58430.976409877214,TRUE
OWRI - OR_20010029,OWRI - OR_20010029-WS-1,2001,NA,OR,43.555137,-123.171907,HEADWATERS ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,42239.260055332925,TRUE
OWRI - OR_20010030,OWRI - OR_20010030-WS-1,2001,NA,OR,43.561033,-123.307382,YONCALLA CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,35199.3833794441,TRUE
OWRI - OR_20010031,OWRI - OR_20010031-WS-1,2001,NA,OR,43.110301,-123.545166,TENMILE CREEK,OLLALA CREEK/LOOKINGGLASS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,91518.39678655467,TRUE
OWRI - OR_20010032,OWRI - OR_20010032-WS-1,2001,NA,OR,42.924206,-123.362146,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,35199.3833794441,TRUE
OWRI - OR_20010036,OWRI - OR_20010036-WS-1,2001,NA,OR,43.793008,-123.230434,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,3179.2083068313914,FALSE
OWRI - OR_20010036,OWRI - OR_20010036-WS-2,2001,NA,OR,43.796916,-123.226175,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,3179.2083068313914,FALSE
