project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean,fips,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other
OWRI - OR_1177,OWRI - OR_1177-WS-1,1997,44.055942,-124.06581,"oregon,lane",OR,MERCER LAKE,CUMMINS CREEK/TENMILE CREEK/MERCER LAKE FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3098,OR,0,1,0,0,2,2,1,0,0,4675.273163245088,TRUE,2,1,0,0,2,0,0,0,2337.636581622544,1,0,0,1,0,0,1226.2305233784593,613.1152616892297,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1177,OWRI - OR_1177-WS-2,1997,44.065491,-124.073482,"oregon,lane",OR,MERCER LAKE,CUMMINS CREEK/TENMILE CREEK/MERCER LAKE FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3098,OR,0,1,0,0,2,2,1,0,0,4675.273163245088,TRUE,2,1,0,0,2,0,0,0,2337.636581622544,1,0,0,1,0,0,1226.2305233784593,613.1152616892297,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1184,OWRI - OR_1184-WS-1,1997,44.667528,-123.793064,"oregon,lincoln",OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,15877,OR,0,1,0,0,3,3,1,0,0,23960.397680065285,TRUE,3,1,0,0,3,0,0,0,7986.7992266884285,1,0,0,1,0,0,2418.4989217779244,1075.0160624693576,41041,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1184,OWRI - OR_1184-WS-2,1997,44.677737,-123.771838,"oregon,lincoln",OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,15877,OR,0,1,0,0,3,3,1,0,0,23960.397680065285,TRUE,3,1,0,0,3,0,0,0,7986.7992266884285,1,0,0,1,0,0,2418.4989217779244,1075.0160624693576,41041,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1184,OWRI - OR_1184-WS-3,1997,44.665745,-123.79729,"oregon,lincoln",OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,15877,OR,0,1,0,0,3,3,1,0,0,23960.397680065285,TRUE,3,1,0,0,3,0,0,0,7986.7992266884285,1,0,0,1,0,0,2418.4989217779244,1075.0160624693576,41041,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1188,OWRI - OR_1188-WS-1,1997,43.845457,-123.210725,"oregon,lane",OR,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,19502,OR,0,1,0,0,2,2,1,0,0,29430.98038399151,TRUE,2,1,0,0,2,0,0,0,14715.490191995756,1,0,0,1,0,0,399.50463309620227,199.75231654810113,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1188,OWRI - OR_1188-WS-2,1997,43.844174,-123.206084,"oregon,lane",OR,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,19502,OR,0,1,0,0,2,2,1,0,0,29430.98038399151,TRUE,2,1,0,0,2,0,0,0,14715.490191995756,1,0,0,1,0,0,399.50463309620227,199.75231654810113,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1189,OWRI - OR_1189-WS-1,1997,43.740215,-123.284872,"oregon,douglas",OR,LOWER PASS CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,6149,OR,0,1,0,0,1,1,1,0,0,9279.617392122029,TRUE,1,1,0,0,1,0,0,0,9279.617392122029,1,0,0,1,0,0,0,0,41019,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1190,OWRI - OR_1190-WS-1,1996,44.194541,-122.445451,"oregon,lane",OR,GATE CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,5270,OR,0,1,0,0,1,1,1,0,0,8090.303467171364,TRUE,1,1,0,0,1,0,0,0,8090.303467171364,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1204,OWRI - OR_1204-WS-1,1997,42.990934,-124.316906,"oregon,coos",OR,FOURMILE CREEK-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvrem,100,OR,0,1,0,0,1,1,1,0,0,150.91262631520618,TRUE,1,0,0,1,0,0,1,0,150.91262631520618,0,0,1,0,0,1,0,0,41011,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1207,OWRI - OR_1207-WS-1,1997,42.801667,-124.441657,"oregon,curry",OR,LOWER SIXES RIVER,ELK_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvrem,2065,OR,0,1,0,0,1,1,1,0,0,3116.3457334090076,TRUE,1,0,0,1,0,0,1,0,3116.3457334090076,0,0,1,0,0,1,0,0,41015,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1249,OWRI - OR_1249-WS-1,1997,45.940505,-123.170127,"oregon,columbia",OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,8150,OR,0,1,0,0,2,2,1,0,0,12299.379044689304,TRUE,2,1,0,0,2,0,0,0,6149.689522344652,1,0,0,1,0,0,2469.951811379695,1234.9759056898474,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1249,OWRI - OR_1249-WS-2,1997,45.943409,-123.201706,"oregon,columbia",OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,8150,OR,0,1,0,0,2,2,1,0,0,12299.379044689304,TRUE,2,1,0,0,2,0,0,0,6149.689522344652,1,0,0,1,0,0,2469.951811379695,1234.9759056898474,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1251,OWRI - OR_1251-WS-1,1997,45.910012,-123.195714,"oregon,columbia",OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,2920,OR,0,1,0,0,2,2,1,0,0,4406.6486884040205,TRUE,2,1,0,0,2,0,0,0,2203.3243442020103,1,0,0,1,0,0,4619.1041344055,2309.55206720275,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1251,OWRI - OR_1251-WS-2,1997,45.9038,-123.254575,"oregon,columbia",OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,2920,OR,0,1,0,0,2,2,1,0,0,4406.6486884040205,TRUE,2,1,0,0,2,0,0,0,2203.3243442020103,1,0,0,1,0,0,4619.1041344055,2309.55206720275,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1274,OWRI - OR_1274-WS-1,1997,45.662335,-123.916315,NA,OR,NEHALEM BAY,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,8000,OR,0,1,0,0,2,2,1,0,0,12073.010105216496,TRUE,2,1,0,0,2,0,0,0,6036.505052608248,1,0,0,1,0,0,504.4211313792548,252.2105656896274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1274,OWRI - OR_1274-WS-2,1997,45.661523,-123.909947,NA,OR,NEHALEM BAY,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,8000,OR,0,1,0,0,2,2,1,0,0,12073.010105216496,TRUE,2,1,0,0,2,0,0,0,6036.505052608248,1,0,0,1,0,0,504.4211313792548,252.2105656896274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1317,OWRI - OR_1317-WS-1,1997,45.951565,-122.960876,"oregon,columbia",OR,TIDE CREEK,BEAVER CREEK/COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,11254,OR,0,1,0,0,1,1,1,0,0,16983.706965513305,TRUE,1,1,0,0,1,0,0,0,16983.706965513305,1,0,0,1,0,0,0,0,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1318,OWRI - OR_1318-WS-1,1997,45.987697,-122.90968,"oregon,columbia",OR,GOBLE CREEK,BEAVER CREEK/COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,12500,OR,0,1,0,0,1,1,1,0,0,18864.078289400775,TRUE,1,1,0,0,1,0,0,0,18864.078289400775,1,0,0,1,0,0,0,0,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1319,OWRI - OR_1319-WS-1,1997,46.077235,-123.041719,"oregon,columbia",OR,UPPER BEAVER CREEK,BEAVER CREEK/COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,24225,OR,0,1,0,0,2,2,1,0,0,36558.5837248587,TRUE,2,1,0,0,2,0,0,0,18279.29186242935,1,0,0,1,0,0,1493.9393051725242,746.9696525862621,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1319,OWRI - OR_1319-WS-2,1997,46.088834,-123.031961,"oregon,columbia",OR,UPPER BEAVER CREEK,BEAVER CREEK/COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,24225,OR,0,1,0,0,2,2,1,0,0,36558.5837248587,TRUE,2,1,0,0,2,0,0,0,18279.29186242935,1,0,0,1,0,0,1493.9393051725242,746.9696525862621,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1320,OWRI - OR_1320-WS-1,1997,45.966488,-122.893645,"oregon,columbia",OR,TIDE CREEK,BEAVER CREEK/COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,12574,OR,0,1,0,0,1,1,1,0,0,18975.753632874028,TRUE,1,1,0,0,1,0,0,0,18975.753632874028,1,0,0,1,0,0,0,0,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1321,OWRI - OR_1321-WS-1,1997,45.787823,-122.993657,"oregon,columbia",OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,9738,OR,0,1,0,0,1,1,1,0,0,14695.871550574779,TRUE,1,1,0,0,1,0,0,0,14695.871550574779,1,0,0,1,0,0,0,0,41009,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1363,OWRI - OR_1363-WS-1,1997,45.565199,-123.725024,"oregon,tillamook",OR,KILCHIS RIVER,KILCHIS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,149500,OR,0,1,0,0,4,4,1,0,0,225614.37634123326,TRUE,4,0,0,1,0,0,4,0,56403.594085308316,0,0,1,0,0,1,4443.751049452237,1870.9408168987231,41057,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1363,OWRI - OR_1363-WS-2,1997,45.546625,-123.752129,"oregon,tillamook",OR,KILCHIS RIVER,KILCHIS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,149500,OR,0,1,0,0,4,4,1,0,0,225614.37634123326,TRUE,4,0,0,1,0,0,4,0,56403.594085308316,0,0,1,0,0,1,4443.751049452237,1870.9408168987231,41057,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1363,OWRI - OR_1363-WS-3,1997,45.538398,-123.767254,"oregon,tillamook",OR,KILCHIS RIVER,KILCHIS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,149500,OR,0,1,0,0,4,4,1,0,0,225614.37634123326,TRUE,4,0,0,1,0,0,4,0,56403.594085308316,0,0,1,0,0,1,4443.751049452237,1870.9408168987231,41057,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1363,OWRI - OR_1363-WS-4,1997,45.558663,-123.741411,"oregon,tillamook",OR,KILCHIS RIVER,KILCHIS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,149500,OR,0,1,0,0,4,4,1,0,0,225614.37634123326,TRUE,4,0,0,1,0,0,4,0,56403.594085308316,0,0,1,0,0,1,4443.751049452237,1870.9408168987231,41057,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1393,OWRI - OR_1393-WS-1,1997,44.667922,-122.561871,"oregon,linn",OR,UPPER THOMAS CREEK-INDIAN PRAIRIE CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,9218,OR,0,1,0,0,1,1,1,0,0,13911.125893735707,TRUE,1,1,0,0,1,0,0,0,13911.125893735707,1,0,0,1,0,0,0,0,41043,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1466,OWRI - OR_1466-WS-1,1996,43.054505,-123.448009,"oregon,douglas",OR,RICE CREEK,MIDDLE SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,5400,OR,0,1,0,0,1,1,1,0,0,8289.874520441246,TRUE,1,1,0,0,1,0,0,0,8289.874520441246,1,0,0,1,0,0,0,0,41019,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1525,OWRI - OR_1525-WS-1,1997,44.184684,-122.892289,"oregon,lane",OR,MOHAWK RIVER-PARSONS CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,3190,OR,0,1,0,0,1,1,1,0,0,4814.1127794550775,TRUE,1,1,0,0,1,0,0,0,4814.1127794550775,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1530,OWRI - OR_1530-WS-1,1996,44.240378,-122.815289,"oregon,lane",OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,NA,OR,0,1,0,0,4,4,1,0,0,NA,FALSE,4,1,0,0,4,0,0,0,NA,1,0,0,1,0,0,1367.7991257660929,512.9246721622849,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1530,OWRI - OR_1530-WS-2,1996,44.248386000000004,-122.828294,"oregon,lane",OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,NA,OR,0,1,0,0,4,4,1,0,0,NA,FALSE,4,1,0,0,4,0,0,0,NA,1,0,0,1,0,0,1367.7991257660929,512.9246721622849,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1530,OWRI - OR_1530-WS-3,1996,44.248386000000004,-122.828294,"oregon,lane",OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,NA,OR,0,1,0,0,4,4,1,0,0,NA,FALSE,4,1,0,0,4,0,0,0,NA,1,0,0,1,0,0,1367.7991257660929,512.9246721622849,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1530,OWRI - OR_1530-WS-4,1996,44.248386000000004,-122.828294,"oregon,lane",OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,NA,OR,0,1,0,0,4,4,1,0,0,NA,FALSE,4,1,0,0,4,0,0,0,NA,1,0,0,1,0,0,1367.7991257660929,512.9246721622849,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1537,OWRI - OR_1537-WS-1,1996,44.265974,-122.850363,"oregon,lane",OR,SHOTCASH CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,NA,OR,0,1,0,0,1,1,1,0,0,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1543,OWRI - OR_1543-WS-1,1995,44.108543,-123.69819,"oregon,lane",OR,LOWER LAKE CREEK,LAKE CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,2995,OR,0,2,0,0,1,2,2,0,0,4681.926264010743,TRUE,2,1,1,0,1,1,0,0,2340.9631320053713,1,1,0,1,1,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1596,OWRI - OR_1596-WS-1,1997,44.097921,-122.427339,"oregon,lane",OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4000,OR,0,1,0,0,1,1,1,0,0,6036.505052608248,TRUE,1,1,0,0,1,0,0,0,6036.505052608248,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1597,OWRI - OR_1597-WS-1,1997,44.097921,-122.427339,"oregon,lane",OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4000,OR,0,1,0,0,1,1,1,0,0,6036.505052608248,TRUE,1,1,0,0,1,0,0,0,6036.505052608248,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1598,OWRI - OR_1598-WS-1,1997,44.111742,-122.928229,"oregon,lane",OR,LOWER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,5000,OR,0,1,0,0,1,1,1,0,0,7545.631315760309,TRUE,1,1,0,0,1,0,0,0,7545.631315760309,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1599,OWRI - OR_1599-WS-1,1997,44.190336,-122.763083,"oregon,lane",OR,MILL CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4000,OR,0,1,0,0,1,1,1,0,0,6036.505052608248,TRUE,1,1,0,0,1,0,0,0,6036.505052608248,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1600,OWRI - OR_1600-WS-1,1997,44.190336,-122.763083,"oregon,lane",OR,MILL CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4500,OR,0,1,0,0,1,1,1,0,0,6791.068184184279,TRUE,1,1,0,0,1,0,0,0,6791.068184184279,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1601,OWRI - OR_1601-WS-1,1997,44.190336,-122.763083,"oregon,lane",OR,MILL CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4000,OR,0,1,0,0,1,1,1,0,0,6036.505052608248,TRUE,1,1,0,0,1,0,0,0,6036.505052608248,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1602,OWRI - OR_1602-WS-1,1997,44.190336,-122.763083,"oregon,lane",OR,MILL CREEK,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4500,OR,0,1,0,0,1,1,1,0,0,6791.068184184279,TRUE,1,1,0,0,1,0,0,0,6791.068184184279,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1603,OWRI - OR_1603-WS-1,1997,44.027555,-122.655702,"oregon,lane",OR,UPPER LITTLE FALL CREEK,LITTLE FALL CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4500,OR,0,1,0,0,1,1,1,0,0,6791.068184184279,TRUE,1,1,0,0,1,0,0,0,6791.068184184279,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1604,OWRI - OR_1604-WS-1,1997,44.01531,-122.649349,"oregon,lane",OR,UPPER LITTLE FALL CREEK,LITTLE FALL CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,4500,OR,0,1,0,0,1,1,1,0,0,6791.068184184279,TRUE,1,1,0,0,1,0,0,0,6791.068184184279,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1605,OWRI - OR_1605-WS-1,1997,44.01531,-122.649349,"oregon,lane",OR,UPPER LITTLE FALL CREEK,LITTLE FALL CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,5000,OR,0,1,0,0,1,1,1,0,0,7545.631315760309,TRUE,1,1,0,0,1,0,0,0,7545.631315760309,1,0,0,1,0,0,0,0,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1606,OWRI - OR_1606-WS-1,1997,43.806078,-123.197628,"oregon,lane",OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,2670,OR,0,1,0,0,2,2,1,0,0,4029.3671226160054,TRUE,2,1,0,0,2,0,0,0,2014.6835613080027,1,0,0,1,0,0,2001.6733862238511,1000.8366931119256,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1606,OWRI - OR_1606-WS-2,1997,43.820298,-123.182353,"oregon,lane",OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,2670,OR,0,1,0,0,2,2,1,0,0,4029.3671226160054,TRUE,2,1,0,0,2,0,0,0,2014.6835613080027,1,0,0,1,0,0,2001.6733862238511,1000.8366931119256,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1607,OWRI - OR_1607-WS-1,1997,43.7828,-123.200223,"oregon,lane",OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,1000,OR,0,1,0,0,2,2,1,0,0,1509.126263152062,TRUE,2,0,0,1,0,0,2,0,754.563131576031,0,0,1,0,0,1,393.61960634186204,196.80980317093102,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_1607,OWRI - OR_1607-WS-2,1997,43.784798,-123.204261,"oregon,lane",OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,1000,OR,0,1,0,0,2,2,1,0,0,1509.126263152062,TRUE,2,0,0,1,0,0,2,0,754.563131576031,0,0,1,0,0,1,393.61960634186204,196.80980317093102,41039,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
