project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,publand,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,x1.x,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,x1.y,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,project_year,nlcd_current,geometry,here_class_0,here_class_badmatch,here_class_namatch,here_speed_0,here_speed_badmatch,here_paved_0
OWRI - OR_20060230,OWRI - OR_20060230-WS-1,OR,LOWER LEWIS AND CLARK RIVER,YOUNGS RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,54878.89003067272,FALSE,68498.10491357974,"Longview, WA--OR Urbanized Area",3259.9209285619672,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23833759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0.57,0,0,0.76,0,33.63,4.72,25.5,32.21,0,0,0.5,0,0,0,0,2.11,0.57,0,0,0.76,0,33.63,4.72,25.5,32.21,0,0,0.5,0,0,0,0,2.11,0.57,0,0,0.76,0,33.63,4.72,25.5,32.21,0,0,0.5,0,0,0.05288849,4.069,2229.6,2229.6,2229.6,44,44,44,4.77,0.34,2.12,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562987,0,0,1.64,0,0,0,0,0,0,0.1,0,0,0,0,1.74,2562987,0,0,1.64,0,0,0,0,0,0,0.1,0,0,0,0,1.74,2562987,0,0,1.64,0,0,0,0,0,0,0.1,0,0,0,0,1.74,3.93,0.012285,21.74,223.39,70.89,456.41,4.07,3.93,21.74,223.39,70.89,456.41,0.05,4.069,3.93,21.74,223.39,70.89,456.41,0.012285,4.07,1,1,1,1.14,1.04,1.04,1.04,42,42,42,42,42,42,42,1177.43,Shangrila Creek,Coho salmon,Spawning and rearing,0.17,3080.41,17080006000455,460,4.8995986,331.29,8,5,N,Y,2006,42,"c(-123.870449, 45.968755)",5,6,NA,7,9,N
OWRI - OR_20060230,OWRI - OR_20060230-WS-2,OR,LOWER NECANICUM RIVER,NECANICUM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,54878.89003067272,FALSE,69868.09916723701,"Longview, WA--OR Urbanized Area",1941.2211233054568,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23871241,5.27,0,5.27,0,5.27,0,1.07,0,1.07,0,1.07,0,0,0,2.11,1.38,0.18,0,0.18,0,41.92,0.95,11.06,26.75,0,0,12.47,2.97,0,0,0,2.11,1.38,0.18,0,0.18,0,41.92,0.95,11.06,26.75,0,0,12.47,2.97,0,0,0,2.11,1.38,0.18,0,0.18,0,41.92,0.95,11.06,26.75,0,0,12.47,2.97,0,0.0511266,4.81,2096.52,2096.52,2096.52,44.08,44.08,44.08,4.24,0.32,1.76,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2568145,0,0.15,1.87,0,0,0,0,0,0,0.05,0,0,0,0,2.08,2568145,0,0.15,1.87,0,0,0,0,0,0,0.05,0,0,0,0,2.08,2568145,0,0.15,1.87,0,0,0,0,0,0,0.05,0,0,0,0,2.08,2.94,0.010395,12.45,133.85,3.48,353.47,4.81,2.94,12.45,133.85,3.48,353.47,0.05,4.81,2.94,12.45,133.85,3.48,353.47,0.010395,4.81,7,7,7,1.12,1.64,1.64,1.64,42,42,42,42,71,52,52,181.46,Shangrila Creek,Coho salmon,Spawning and rearing,56.72,24.33,17100201003783,460,3.94122052,577.99,8,5,N,Y,2006,42,"c(-123.889771, 45.970175)",5,6,NA,7,9,N
OWRI - OR_20060232,OWRI - OR_20060232-WS-1,OR,UPPER YOUNGS RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,169434.02010242746,FALSE,50985.991786608065,"Longview, WA--OR Urbanized Area",19646.350208478685,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16,0.16,0,0,0.09,0.2,28.21,2.42,61.78,0.98,0,0,0,0,0,0,0,6.16,0.16,0,0,0.09,0.2,28.21,2.42,61.78,0.98,0,0,0,0,0,0,0,6.16,0.16,0,0,0.09,0.2,28.21,2.42,61.78,0.98,0,0,0,0,0,0.03590883,1.927,2692.44,2692.44,2692.44,45,45,45,4.82,0.35,2.17,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562541,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,2.37,2562541,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,2.37,2562541,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,2.37,4.05,0.020725,18.9,359.72,241.68,516.33,1.93,4.05,18.9,359.72,241.68,516.33,0.04,1.927,4.05,18.9,359.72,241.68,516.33,0.020725,1.93,0,0,0,1.31,0.48,0.48,0.48,52,52,52,52,42,42,42,4200.85,Hamilton Creek,Coho salmon,Spawning and rearing,19.28,130,17080006018604,460,4.37803555,17.65,7,5,N,Y,2006,52,"c(-123.641302, 45.99119)",5,5,5,7,7,N
OWRI - OR_20060233,OWRI - OR_20060233-WS-1,OR,UPPER YOUNGS RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,5115.42703918058,FALSE,57952.96658806401,"Longview, WA--OR Urbanized Area",10982.242655323373,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23833697,0.07,0,0.04,0,0.04,0,0.05,0,0.03,0,0.03,0,0,0,2.23,0.48,0.04,0,0,0,77.84,8.39,0,11.01,0,0,0,0,0,0,0,2.24,0.82,0.07,0,0,0,77.26,9.32,0,10.29,0,0,0,0,0,0,0,2.23,0.48,0.04,0,0,0,77.84,8.39,0,11.01,0,0,0,0,0,0.04780735,2.433,2303.64,2303.64,2303.64,44.4,44.52,44.52,3.68,0.28,1.39,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562956,0,0,0.24,1.16,0,0,0,0,0,1.42,0,0,0,0,2.82,2562956,0,0,0,1.46,0,0,0,0,0,1.43,0,0,0,0,2.9,2562956,0,0,0.24,1.16,0,0,0,0,0,1.42,0,0,0,0,2.82,2.06,0.037037,17.32,152.06,54.72,248.28,2.43,1.21,17.95,131.74,54.72,219.24,0.05,1.578,2.06,17.32,152.06,54.72,248.28,0.037037,2.43,3,4,4,1.3,1.3,1.18,1.18,42,42,42,71,52,52,52,2362.17,Unnamed trib to South Fork Klaskanine River,Coho salmon,Spawning and rearing,2.71,252,17080006019422,460,3.97396874,18.68,7,5,N,Y,2006,42,"c(-123.761157, 46.046995)",5,5,5,7,7,N
OWRI - OR_20060233,OWRI - OR_20060233-WS-2,OR,UPPER YOUNGS RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,5115.42703918058,FALSE,57960.1895651715,"Longview, WA--OR Urbanized Area",10973.476815166207,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23833697,0.07,0,0.04,0,0.04,0,0.05,0,0.03,0,0.03,0,0,0,2.23,0.48,0.04,0,0,0,77.84,8.39,0,11.01,0,0,0,0,0,0,0,2.24,0.82,0.07,0,0,0,77.26,9.32,0,10.29,0,0,0,0,0,0,0,2.23,0.48,0.04,0,0,0,77.84,8.39,0,11.01,0,0,0,0,0,0.04780735,2.433,2303.64,2303.64,2303.64,44.4,44.52,44.52,3.68,0.28,1.39,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562956,0,0,0.24,1.16,0,0,0,0,0,1.42,0,0,0,0,2.82,2562956,0,0,0,1.46,0,0,0,0,0,1.43,0,0,0,0,2.9,2562956,0,0,0.24,1.16,0,0,0,0,0,1.42,0,0,0,0,2.82,2.06,0.037037,17.32,152.06,54.72,248.28,2.43,1.21,17.95,131.74,54.72,219.24,0.05,1.578,2.06,17.32,152.06,54.72,248.28,0.037037,2.43,3,4,4,1.3,1.3,1.18,1.18,42,42,42,71,52,52,52,2373.37,Unnamed trib to South Fork Klaskanine River,Coho salmon,Spawning and rearing,10.93,252,17080006019422,460,3.97396874,15.65,7,5,N,Y,2006,42,"c(-123.76121, 46.046868)",5,5,5,7,7,N
OWRI - OR_20060234,OWRI - OR_20060234-WS-1,OR,HUMBUG CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,97153.19819572248,FALSE,52042.08234545509,"Longview, WA--OR Urbanized Area",22520.516482852883,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23872257,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0.02100225,7.234,2624.04,2624.04,2624.04,45.35,45.35,45.35,9.69,0.58,6.77,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,23.25,0.002766,18.54,327.47,155.59,866.64,7.23,23.25,18.54,327.47,155.59,866.64,0.02,7.234,23.25,18.54,327.47,155.59,866.64,0.002766,7.23,3,3,3,1.14,0.31,0.31,0.31,43,43,43,43,43,43,43,73.06,East Humbug Creek,Chinook salmon,Spawning and rearing,73.06,1555.82,17100202000211,460,2.45757461,302.96,8,5,N,Y,2006,43,"c(-123.623173, 45.933607)",5,6,NA,7,9,N
OWRI - OR_20060234,OWRI - OR_20060234-WS-2,OR,HUMBUG CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,97153.19819572248,FALSE,52152.15677315385,"Longview, WA--OR Urbanized Area",22438.22266725105,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23872257,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0.02100225,7.234,2624.04,2624.04,2624.04,45.35,45.35,45.35,9.69,0.58,6.77,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,23.25,0.002766,18.54,327.47,155.59,866.64,7.23,23.25,18.54,327.47,155.59,866.64,0.02,7.234,23.25,18.54,327.47,155.59,866.64,0.002766,7.23,3,3,3,1.14,0.31,0.31,0.31,43,43,43,43,43,43,43,2.84,East Humbug Creek,Coho salmon,Spawning and rearing,2.84,1555.82,17100202000211,460,2.45757461,307,8,5,N,Y,2006,43,"c(-123.624506, 45.933266)",5,6,NA,7,9,N
OWRI - OR_20060234,OWRI - OR_20060234-WS-3,OR,HUMBUG CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,97153.19819572248,FALSE,52091.074378697216,"Longview, WA--OR Urbanized Area",22361.41529867816,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23872257,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0,0,5.16,0.33,0.03,0,0,0.19,48.99,16.63,14.91,13.74,0,0,0.02,0,0,0.02100225,7.234,2624.04,2624.04,2624.04,45.35,45.35,45.35,9.69,0.58,6.77,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2568399,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,23.25,0.002766,18.54,327.47,155.59,866.64,7.23,23.25,18.54,327.47,155.59,866.64,0.02,7.234,23.25,18.54,327.47,155.59,866.64,0.002766,7.23,3,3,3,1.14,0.31,0.31,0.31,43,43,43,71,71,52,52,51.06,East Humbug Creek,Coho salmon,Spawning and rearing,51.06,1555.82,17100202000211,460,3.65571213,242.29,8,5,N,Y,2006,43,"c(-123.62455, 45.935085)",5,6,NA,7,9,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-2,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60303.388161757066,"Longview, WA--OR Urbanized Area",10027.304995068429,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,766.69,Lewis And Clark River,Chinook salmon,Spawning and rearing,128.52,1788,17080006004280,460,4.6447525,12.9,7,5,N,Y,2006,21,"c(-123.767688, 45.987141)",5,5,5,7,7,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-3,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60058.42035140553,"Longview, WA--OR Urbanized Area",10283.782446308984,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,951.7,Lewis And Clark River,Coho salmon,Spawning and rearing,88.39,1788,17080006004280,460,4.6447525,5.5,7,5,N,Y,2006,21,"c(-123.764311, 45.987088)",5,5,5,7,7,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-4,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60886.491130935436,"Longview, WA--OR Urbanized Area",9924.131842105175,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,146.6,Lewis And Clark River,Steelhead,Spawning and rearing,9.2,854,17080006004415,460,4.78472662,13.14,7,5,N,Y,2006,21,"c(-123.771953, 45.979849)",5,5,5,7,7,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-5,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60409.1839329939,"Longview, WA--OR Urbanized Area",9907.86471861447,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,665.81,Lewis And Clark River,Chinook salmon,Spawning and rearing,111.71,1788,17080006004280,460,4.6447525,0.28,7,5,N,Y,2006,21,"c(-123.769216, 45.987304)",5,5,5,7,7,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-7,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60222.28111163518,"Longview, WA--OR Urbanized Area",10109.200431192708,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,834.21,Lewis And Clark River,Coho salmon,Spawning and rearing,126.76,1788,17080006004280,460,4.6447525,6.87,7,5,N,Y,2006,21,"c(-123.766594, 45.987171)",5,5,5,7,7,N
OWRI - OR_20060237,OWRI - OR_20060237-WS-8,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,62143.519895629484,FALSE,60904.57229836677,"Longview, WA--OR Urbanized Area",9773.744265979027,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,400,0,0,958,768,209,2667,298,188,292,241,305,0,0,0,1822,215,3012,675,23832787,0,0,0.01,0,0.01,0,1.08,0,0.66,0,0.66,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0,0,5.84,0.21,0.01,0,0,0.1,45.49,18.33,29.19,0.62,0,0,0.21,0,0,0.01,0,4.36,0.17,0.02,0.01,0,1.18,48.63,23.72,16.9,4.94,0,0,0.06,0,0,0.0167928,18.878,3048.72,2978.04,2978.04,44.8,44.96,44.96,11.8,0.67,9.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,2562511,0,0,1.27,0,0,0,0,0,0,2.32,0,0,0,0,3.59,2562511,0,0,1.45,0,0,0,0,0,0,1.51,0,0,0,0,2.96,38.11,0.019068,23.91,376.57,152.18,981,18.88,6.94,27.13,306.55,152.18,594.88,0.02,3.224,38.11,23.91,376.57,152.18,981,0.019068,18.88,1,14,14,1.24,0.46,0.5,0.5,21,21,21,21,21,21,21,42.21,Lewis And Clark River,Coho salmon,Spawning and rearing,42.21,122,17080006000031,460,5.7630744,2.04,7,5,N,Y,2006,21,"c(-123.773155, 45.981697)",5,5,5,7,7,N
