project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean
OWRI - OR_20000008,OWRI - OR_20000008-WS-1,2000,42.997969,-124.362705,NA,OR,FOURMILE CREEK-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,30490,OR,0,1,0,0,1,1,1,0,0,43872.99849820521,TRUE,1,1,0,0,1,0,0,0,43872.99849820521,1,0,0,1,0,0,0,0
OWRI - OR_20000009,OWRI - OR_20000009-WS-1,2000,43.52095,-123.938669,NA,OR,WEST FORK MILLICOMA RIVER,MILLICOMA_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,42467,OR,0,1,0,0,1,1,1,0,0,61107.07206373502,TRUE,1,1,0,0,1,0,0,0,61107.07206373502,1,0,0,1,0,0,0,0
OWRI - OR_20000010,OWRI - OR_20000010-WS-1,2000,43.545649,-123.9414,NA,OR,WEST FORK MILLICOMA RIVER,MILLICOMA_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,32896,OR,0,1,0,0,1,1,1,0,0,47335.06587723708,TRUE,1,1,0,0,1,0,0,0,47335.06587723708,1,0,0,1,0,0,0,0
OWRI - OR_20000011,OWRI - OR_20000011-WS-1,2000,43.520039,-123.939902,NA,OR,WEST FORK MILLICOMA RIVER,MILLICOMA_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,24441,OR,0,1,0,0,1,1,1,0,0,35168.906405202804,TRUE,1,1,0,0,1,0,0,0,35168.906405202804,1,0,0,1,0,0,0,0
OWRI - OR_20000013,OWRI - OR_20000013-WS-1,2000,43.246795,-124.309769,NA,OR,SOUTH SLOUGH,LAKESIDE FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,13647,OR,0,1,0,0,1,1,1,0,0,19637.087914234387,TRUE,1,1,0,0,1,0,0,0,19637.087914234387,1,0,0,1,0,0,0,0
OWRI - OR_20000017,OWRI - OR_20000017-WS-1,2000,43.365842,-123.824544,NA,OR,FALL CREEK,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvrem,5174,OR,0,1,0,0,1,1,1,0,0,7445.027688741022,TRUE,1,0,0,1,0,0,1,0,7445.027688741022,0,0,1,0,0,1,0,0
OWRI - OR_20000018,OWRI - OR_20000018-WS-1,2000,43.369306,-123.833119,NA,OR,FALL CREEK,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvrem,4169,OR,0,1,0,0,1,1,1,0,0,5998.902287275091,TRUE,1,0,0,1,0,0,1,0,5998.902287275091,0,0,1,0,0,1,0,0
OWRI - OR_20000019,OWRI - OR_20000019-WS-1,2000,43.366181,-123.824279,NA,OR,FALL CREEK,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvrem,5174,OR,0,1,0,0,1,1,1,0,0,7445.027688741022,TRUE,1,0,0,1,0,0,1,0,7445.027688741022,0,0,1,0,0,1,0,0
OWRI - OR_20000070,OWRI - OR_20000070-WS-1,2000,42.801078,-124.500854,NA,OR,LOWER ELK RIVER,SIXES_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,16581,OR,0,1,0,0,1,1,1,0,0,23858.910728066272,TRUE,1,1,0,0,1,0,0,0,23858.910728066272,1,0,0,1,0,0,0,0
OWRI - OR_20000071,OWRI - OR_20000071-WS-1,2000,42.500579,-124.263367,NA,OR,QUOSATANA CREEK,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,16364,OR,0,1,0,0,1,1,1,0,0,23546.662755809448,TRUE,1,1,0,0,1,0,0,0,23546.662755809448,1,0,0,1,0,0,0,0
OWRI - OR_20000072,OWRI - OR_20000072-WS-1,2000,42.471191,-124.360533,NA,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,23048,OR,0,1,0,0,1,1,1,0,0,33164.475873618685,TRUE,1,1,0,0,1,0,0,0,33164.475873618685,1,0,0,1,0,0,0,0
OWRI - OR_20000073,OWRI - OR_20000073-WS-1,2000,42.402041,-124.257753,NA,OR,UPPER HUNTER CREEK,HUNTER_CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,19490,OR,0,1,0,0,2,2,1,0,0,28044.76027320497,TRUE,2,1,0,0,2,0,0,0,14022.380136602485,1,0,0,1,0,0,0,0
OWRI - OR_20000073,OWRI - OR_20000073-WS-2,2000,42.402041,-124.257753,NA,OR,UPPER HUNTER CREEK,HUNTER_CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,19490,OR,0,1,0,0,2,2,1,0,0,28044.76027320497,TRUE,2,1,0,0,2,0,0,0,14022.380136602485,1,0,0,1,0,0,0,0
OWRI - OR_20000074,OWRI - OR_20000074-WS-1,2000,42.213305,-123.901542,NA,OR,UPPER CHETCO RIVER,CHETCO RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,10050,OR,0,1,0,0,1,1,1,0,0,14461.254014659311,TRUE,1,1,0,0,1,0,0,0,14461.254014659311,1,0,0,1,0,0,0,0
OWRI - OR_20000075,OWRI - OR_20000075-WS-1,2000,42.213305,-123.901542,NA,OR,UPPER CHETCO RIVER,CHETCO RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,7663,OR,0,1,0,0,1,1,1,0,0,11026.526319834258,TRUE,1,1,0,0,1,0,0,0,11026.526319834258,1,0,0,1,0,0,0,0
OWRI - OR_20000079,OWRI - OR_20000079-WS-1,2000,42.471191,-124.360533,NA,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3210,OR,0,1,0,0,1,1,1,0,0,4618.9677002046155,TRUE,1,1,0,0,1,0,0,0,4618.9677002046155,1,0,0,1,0,0,0,0
OWRI - OR_20000107,OWRI - OR_20000107-WS-1,2000,42.842984,-123.476453,NA,OR,MIDDLE CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,86067,OR,0,1,0,0,1,1,1,0,0,123844.45266464507,TRUE,1,1,0,0,1,0,0,0,123844.45266464507,1,0,0,1,0,0,0,0
OWRI - OR_20000109,OWRI - OR_20000109-WS-1,2000,42.846993,-123.43837,NA,OR,MIDDLE CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,52804,OR,0,1,0,0,1,1,1,0,0,75981.29920299206,TRUE,1,1,0,0,1,0,0,0,75981.29920299206,1,0,0,1,0,0,0,0
OWRI - OR_20000110,OWRI - OR_20000110-WS-1,2000,42.845528,-123.462245,NA,OR,MIDDLE CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,88912,OR,0,1,0,0,1,1,1,0,0,127938.21064192921,TRUE,1,1,0,0,1,0,0,0,127938.21064192921,1,0,0,1,0,0,0,0
OWRI - OR_20000111,OWRI - OR_20000111-WS-1,2000,43.065864,-123.253631,NA,OR,LOWER NORTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,60000,OR,0,1,0,0,1,1,1,0,0,86335.84486363767,TRUE,1,1,0,0,1,0,0,0,86335.84486363767,1,0,0,1,0,0,0,0
OWRI - OR_20000112,OWRI - OR_20000112-WS-1,2000,43.14556,-123.233313,NA,OR,UPPER DEER CREEK,LOWER SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,30000,OR,0,1,0,0,1,1,1,0,0,43167.922431818835,TRUE,1,1,0,0,1,0,0,0,43167.922431818835,1,0,0,1,0,0,0,0
OWRI - OR_20000113,OWRI - OR_20000113-WS-1,2000,43.65657,-123.236072,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,40000,OR,0,1,0,0,1,1,1,0,0,57557.22990909178,TRUE,1,1,0,0,1,0,0,0,57557.22990909178,1,0,0,1,0,0,0,0
OWRI - OR_20000114,OWRI - OR_20000114-WS-1,2000,43.097432,-123.213066,NA,OR,LOWER NORTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,25000,OR,0,1,0,0,1,1,1,0,0,35973.26869318236,TRUE,1,1,0,0,1,0,0,0,35973.26869318236,1,0,0,1,0,0,0,0
OWRI - OR_20000115,OWRI - OR_20000115-WS-1,2000,42.922848,-123.362089,NA,OR,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,37000,OR,0,1,0,0,1,1,1,0,0,53240.4376659099,TRUE,1,1,0,0,1,0,0,0,53240.4376659099,1,0,0,1,0,0,0,0
OWRI - OR_20000136,OWRI - OR_20000136-WS-1,2000,44.344212,-123.821688,NA,OR,LOWER FIVE RIVERS,FIVE RIVERS/LOBSTER CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,91795,OR,0,1,0,0,2,2,1,0,0,132086.64798762702,TRUE,2,1,0,0,2,0,0,0,66043.32399381351,1,0,0,1,0,0,38.90894462972168,19.45447231486084
OWRI - OR_20000136,OWRI - OR_20000136-WS-2,2000,44.344029,-123.822104,NA,OR,LOWER FIVE RIVERS,FIVE RIVERS/LOBSTER CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,91795,OR,0,1,0,0,2,2,1,0,0,132086.64798762702,TRUE,2,1,0,0,2,0,0,0,66043.32399381351,1,0,0,1,0,0,38.90894462972168,19.45447231486084
OWRI - OR_20000137,OWRI - OR_20000137-WS-1,2000,44.52614,-123.98573,NA,OR,BEAVER CREEK,BEAVER CREEK/WALDPORT BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,11927,OR,0,1,0,0,2,2,1,0,0,17162.12702814344,TRUE,2,1,0,0,2,0,0,0,8581.06351407172,1,0,0,1,0,0,848.2838773511784,424.1419386755892
OWRI - OR_20000137,OWRI - OR_20000137-WS-2,2000,44.522269,-123.976533,NA,OR,BEAVER CREEK,BEAVER CREEK/WALDPORT BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,11927,OR,0,1,0,0,2,2,1,0,0,17162.12702814344,TRUE,2,1,0,0,2,0,0,0,8581.06351407172,1,0,0,1,0,0,848.2838773511784,424.1419386755892
OWRI - OR_20000138,OWRI - OR_20000138-WS-1,2000,44.732656,-123.868631,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,61156,OR,0,1,0,0,2,2,1,0,0,87999.24880801042,TRUE,2,1,0,0,2,0,0,0,43999.62440400521,1,0,0,1,0,0,1550.6717520954073,775.3358760477037
OWRI - OR_20000138,OWRI - OR_20000138-WS-2,2000,44.738196,-123.886599,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,61156,OR,0,1,0,0,2,2,1,0,0,87999.24880801042,TRUE,2,1,0,0,2,0,0,0,43999.62440400521,1,0,0,1,0,0,1550.6717520954073,775.3358760477037
OWRI - OR_20000139,OWRI - OR_20000139-WS-1,2000,44.728472,-123.855566,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,11044,OR,0,1,0,0,2,2,1,0,0,15891.55117790024,TRUE,2,1,0,0,2,0,0,0,7945.77558895012,1,0,0,1,0,0,675.8179065266077,337.90895326330383
OWRI - OR_20000139,OWRI - OR_20000139-WS-2,2000,44.728569,-123.864096,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,11044,OR,0,1,0,0,2,2,1,0,0,15891.55117790024,TRUE,2,1,0,0,2,0,0,0,7945.77558895012,1,0,0,1,0,0,675.8179065266077,337.90895326330383
OWRI - OR_20000140,OWRI - OR_20000140-WS-1,2000,44.706382,-123.936752,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,21891,OR,0,1,0,0,2,2,1,0,0,31499.632998498204,TRUE,2,1,0,0,2,0,0,0,15749.816499249102,1,0,0,1,0,0,1577.9824578239252,788.9912289119626
OWRI - OR_20000140,OWRI - OR_20000140-WS-2,2000,44.720538,-123.938317,NA,OR,UPPER SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,21891,OR,0,1,0,0,2,2,1,0,0,31499.632998498204,TRUE,2,1,0,0,2,0,0,0,15749.816499249102,1,0,0,1,0,0,1577.9824578239252,788.9912289119626
OWRI - OR_20000141,OWRI - OR_20000141-WS-1,2000,44.712775,-123.691557,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,14921,OR,0,1,0,0,2,2,1,0,0,21470.28568683896,TRUE,2,1,0,0,2,0,0,0,10735.14284341948,1,0,0,1,0,0,1506.8843067860414,753.4421533930207
OWRI - OR_20000141,OWRI - OR_20000141-WS-2,2000,44.726335,-123.691482,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,14921,OR,0,1,0,0,2,2,1,0,0,21470.28568683896,TRUE,2,1,0,0,2,0,0,0,10735.14284341948,1,0,0,1,0,0,1506.8843067860414,753.4421533930207
OWRI - OR_20000143,OWRI - OR_20000143-WS-1,2000,44.555902,-123.970814,NA,OR,POOLE SLOUGH,LOWER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,25327,OR,0,1,0,0,2,2,1,0,0,36443.79904768919,TRUE,2,1,0,0,2,0,0,0,18221.899523844593,1,0,0,1,0,0,591.0872920338413,295.54364601692066
OWRI - OR_20000143,OWRI - OR_20000143-WS-2,2000,44.558123,-123.977574,NA,OR,POOLE SLOUGH,LOWER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,25327,OR,0,1,0,0,2,2,1,0,0,36443.79904768919,TRUE,2,1,0,0,2,0,0,0,18221.899523844593,1,0,0,1,0,0,591.0872920338413,295.54364601692066
OWRI - OR_20000155,OWRI - OR_20000155-WS-1,2000,44.795696,-123.707548,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-2,2000,44.79305,-123.702425,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-3,2000,44.831123,-123.699434,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-4,2000,44.798307,-123.696439,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-5,2000,44.811233,-123.710886,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-6,2000,44.796386,-123.711813,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-7,2000,44.796386,-123.711813,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000155,OWRI - OR_20000155-WS-8,2000,44.795184,-123.706148,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvimp,3577,OR,0,1,0,0,8,8,1,0,0,5147.055284620533,TRUE,8,1,0,0,8,0,0,0,643.3819105775666,1,0,0,1,0,0,4237.590650345409,1449.457185573523
OWRI - OR_20000158,OWRI - OR_20000158-WS-1,2000,44.704283,-123.139083,NA,OR,LOWER WILLAMETTE RIVER,OAK CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,7701,OR,0,1,0,0,1,1,1,0,0,11081.205688247896,TRUE,1,1,0,0,1,0,0,0,11081.205688247896,1,0,0,1,0,0,0,0
OWRI - OR_20000166,OWRI - OR_20000166-WS-1,2000,44.710331,-123.815516,NA,OR,SAM CREEK,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,1820,OR,0,1,0,0,2,2,1,0,0,2618.853960863676,TRUE,2,0,0,1,0,0,2,0,1309.426980431838,0,0,1,0,0,1,463.5133662137678,231.7566831068839
OWRI - OR_20000166,OWRI - OR_20000166-WS-2,2000,44.71435,-123.817081,NA,OR,SAM CREEK,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,1820,OR,0,1,0,0,2,2,1,0,0,2618.853960863676,TRUE,2,0,0,1,0,0,2,0,1309.426980431838,0,0,1,0,0,1,463.5133662137678,231.7566831068839
OWRI - OR_20000172,OWRI - OR_20000172-WS-1,2000,45.587765,-123.885506,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,2338,OR,0,1,0,0,2,2,1,0,0,3364.2200881864146,TRUE,2,0,0,1,0,0,2,0,1682.1100440932073,0,0,1,0,0,1,222.02644205444108,111.01322102722054
OWRI - OR_20000172,OWRI - OR_20000172-WS-2,2000,45.589102,-123.883392,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,2338,OR,0,1,0,0,2,2,1,0,0,3364.2200881864146,TRUE,2,0,0,1,0,0,2,0,1682.1100440932073,0,0,1,0,0,1,222.02644205444108,111.01322102722054
OWRI - OR_20000185,OWRI - OR_20000185-WS-1,2000,44.664111,-123.4797,NA,OR,UPPER LUCKIAMUTE RIVER-VINCENT CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,6000,OR,0,1,0,0,1,1,1,0,0,8633.584486363767,TRUE,1,1,0,0,1,0,0,0,8633.584486363767,1,0,0,1,0,0,0,0
OWRI - OR_20000203,OWRI - OR_20000203-WS-1,2000,43.781477,-123.2397,NA,OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,89339,OR,0,1,0,0,4,4,1,0,0,128552.63407120877,TRUE,4,0,0,1,0,0,4,0,32138.158517802192,0,0,1,0,0,1,2911.5177268287985,1272.288026828464
OWRI - OR_20000203,OWRI - OR_20000203-WS-2,2000,43.790985,-123.236361,NA,OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,89339,OR,0,1,0,0,4,4,1,0,0,128552.63407120877,TRUE,4,0,0,1,0,0,4,0,32138.158517802192,0,0,1,0,0,1,2911.5177268287985,1272.288026828464
OWRI - OR_20000203,OWRI - OR_20000203-WS-3,2000,43.780398,-123.269448,NA,OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,89339,OR,0,1,0,0,4,4,1,0,0,128552.63407120877,TRUE,4,0,0,1,0,0,4,0,32138.158517802192,0,0,1,0,0,1,2911.5177268287985,1272.288026828464
OWRI - OR_20000203,OWRI - OR_20000203-WS-4,2000,43.788006,-123.237758,NA,OR,SOUTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,fishpass_culvrem,89339,OR,0,1,0,0,4,4,1,0,0,128552.63407120877,TRUE,4,0,0,1,0,0,4,0,32138.158517802192,0,0,1,0,0,1,2911.5177268287985,1272.288026828464
OWRI - OR_20000224,OWRI - OR_20000224-WS-1,2000,44.294467,-122.659829,NA,OR,CALAPOOIA RIVER-PUGH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,14019,OR,0,1,0,0,1,1,1,0,0,20172.370152388943,TRUE,1,1,0,0,1,0,0,0,20172.370152388943,1,0,0,1,0,0,0,0
OWRI - OR_20000225,OWRI - OR_20000225-WS-1,2000,44.307151,-122.756041,NA,OR,CALAPOOIA RIVER-PUGH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,28038,OR,0,1,0,0,2,2,1,0,0,40344.740304777886,TRUE,2,1,0,0,2,0,0,0,20172.370152388943,1,0,0,1,0,0,1382.7426482889714,691.3713241444857
OWRI - OR_20000225,OWRI - OR_20000225-WS-2,2000,44.315911,-122.743732,NA,OR,CALAPOOIA RIVER-PUGH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,28038,OR,0,1,0,0,2,2,1,0,0,40344.740304777886,TRUE,2,1,0,0,2,0,0,0,20172.370152388943,1,0,0,1,0,0,1382.7426482889714,691.3713241444857
OWRI - OR_20000227,OWRI - OR_20000227-WS-1,2000,44.326117000000004,-123.419796,NA,OR,UPPER MUDDY CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,17064,OR,0,1,0,0,1,1,1,0,0,24553.914279218556,TRUE,1,1,0,0,1,0,0,0,24553.914279218556,1,0,0,1,0,0,0,0
OWRI - OR_20000228,OWRI - OR_20000228-WS-1,2000,44.353429,-123.427373,NA,OR,OLIVER CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,17064,OR,0,1,0,0,1,1,1,0,0,24553.914279218556,TRUE,1,1,0,0,1,0,0,0,24553.914279218556,1,0,0,1,0,0,0,0
OWRI - OR_20000242,OWRI - OR_20000242-WS-1,2000,44.002646,-122.678868,NA,OR,LOWER LITTLE FALL CREEK,LITTLE FALL CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,19621,OR,0,1,0,0,2,2,1,0,0,28233.260201157245,TRUE,2,1,0,0,2,0,0,0,14116.630100578623,1,0,0,1,0,0,0,0
OWRI - OR_20000242,OWRI - OR_20000242-WS-2,2000,44.002646,-122.678868,NA,OR,LOWER LITTLE FALL CREEK,LITTLE FALL CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,19621,OR,0,1,0,0,2,2,1,0,0,28233.260201157245,TRUE,2,1,0,0,2,0,0,0,14116.630100578623,1,0,0,1,0,0,0,0
OWRI - OR_20000321,OWRI - OR_20000321-WS-1,2000,43.692154,-122.962579,NA,OR,LOWER MOSBY CREEK,MOSBY CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,3731,OR,0,1,0,0,1,1,1,0,0,5368.650619770536,TRUE,1,1,0,0,1,0,0,0,5368.650619770536,1,0,0,1,0,0,0,0
OWRI - OR_20000335,OWRI - OR_20000335-WS-1,2000,44.121912,-122.788008,NA,OR,CAMP CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,2523,OR,0,1,0,0,1,1,1,0,0,3630.4222765159643,TRUE,1,0,0,1,0,0,1,0,3630.4222765159643,0,0,1,0,0,1,0,0
OWRI - OR_20000358,OWRI - OR_20000358-WS-1,2000,44.25838,-122.722113,NA,OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,35074,OR,0,1,0,0,2,2,1,0,0,50469.05704578713,TRUE,2,1,0,0,2,0,0,0,25234.528522893565,1,0,0,1,0,0,1470.2570219127626,735.1285109563813
